chr	trait.1	trait.2	start.1	end.1	start.2	end.2	overlap_start	overlap_end	overlap_len	frac_sum	jaccard	frac_small
chr2	COLL	STAW	25.6790092917765	97.8154308592524	78.2333850415289	98.3785065029769	78.2333850415289	97.8154308592524	19.582045817723497	0.2121989422260297	0.2693560006451681	0.9720490320794507
chr2	COLL	STIW	25.6790092917765	97.8154308592524	86.3288446045896	112.730484831628	86.3288446045896	97.8154308592524	11.486586254662797	0.11657004456426465	0.131951654850518	0.43507093331645263
chr6	COLL	STYL	11.9636757089479	59.387413222563	17.2652035061135	85.3612406842891	17.2652035061135	59.387413222563	42.1222097164495	0.36463202796951844	0.5738911056599897	0.8882094057718762
chr6	COLL	TUA	11.9636757089479	59.387413222563	32.7742777835842	87.6904224213103	32.7742777835842	59.387413222563	26.613135438978794	0.2600465710877313	0.35143640251792563	0.5611775206738674
chr2	COLL	VFN	25.6790092917765	97.8154308592524	13.0984114735212	29.8651962069567	25.6790092917765	29.8651962069567	4.186186915180201	0.0470870184480319	0.049413765327599286	0.2496714177305749
chr2	EFNSC40	INFA	42.4326536454264	86.3288446045896	38.4900950838706	98.3785065029769	42.4326536454264	86.3288446045896	43.89619095916321	0.42295475391592596	0.7329663605863976	1
chr2	EFNSC40	LABL	42.4326536454264	86.3288446045896	9.56201796903387	112.730484831628	42.4326536454264	86.3288446045896	43.89619095916321	0.29848225677963686	0.4254806947710752	1
chr2	EFNSC40	LABW	42.4326536454264	86.3288446045896	55.9416856271949	96.4938907432317	55.9416856271949	86.3288446045896	30.387158977394705	0.359831096736703	0.5620877473155034	0.7493343183297764
chr2	EFNSC40	STAE	42.4326536454264	86.3288446045896	0.10197987531197	95.9445214017259	42.4326536454264	86.3288446045896	43.89619095916321	0.3141304502936855	0.45800320254514054	1
chr2	EFNSC40	STAL	42.4326536454264	86.3288446045896	17.1717608381977	112.730484831628	42.4326536454264	86.3288446045896	43.89619095916321	0.3147697660859449	0.4593635109880818	1
chr2	EFNSC40	STAW	42.4326536454264	86.3288446045896	78.2333850415289	98.3785065029769	78.2333850415289	86.3288446045896	8.0954595630607	0.1264099572146688	0.1447016918961515	0.4018570738604428
chr3	FNSC	STAE	9.70566507038784	31.5064220451021	14.493402758655	73.3440233008232	14.493402758655	31.5064220451021	17.013019286447097	0.210945179242423	0.26733906655546835	0.7803866308945029
chr2	INFA	LABL	38.4900950838706	98.3785065029769	9.56201796903387	112.730484831628	38.4900950838706	98.3785065029769	59.888411419106305	0.3672854040271876	0.580491435419596	1
chr2	INFA	LABW	38.4900950838706	98.3785065029769	55.9416856271949	96.4938907432317	55.9416856271949	96.4938907432317	40.5522051160368	0.40374309233603733	0.6771294171128968	1
chr2	INFA	STAE	38.4900950838706	98.3785065029769	0.10197987531197	95.9445214017259	38.4900950838706	95.9445214017259	57.454426317855294	0.3689338903484057	0.5846200337902643	0.9593579952519079
chr2	INFA	STAL	38.4900950838706	98.3785065029769	17.1717608381977	112.730484831628	38.4900950838706	98.3785065029769	59.888411419106305	0.38526545542425206	0.6267184084963676	1
chr2	INFA	STATL	38.4900950838706	98.3785065029769	31.7515297290852	42.4326536454264	38.4900950838706	42.4326536454264	3.942558561555799	0.05586771321102107	0.05917360733529066	0.3691145793678158
chr2	INFA	STAW	38.4900950838706	98.3785065029769	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.25170851187480997	0.3363776227168561	1
chr1	INFA	STIW	64.3407748508903	118.923254448536	39.421506590683	118.923254448536	64.3407748508903	118.923254448536	54.5824795976457	0.4070760643026497	0.6865569760206746	1
chr2	INFA	STIW	38.4900950838706	98.3785065029769	86.3288446045896	112.730484831628	86.3288446045896	98.3785065029769	12.0496618983873	0.13964138007241136	0.16230601616354373	0.45639823112380046
chr2	LABL	LABW	9.56201796903387	112.730484831628	55.9416856271949	96.4938907432317	55.9416856271949	96.4938907432317	40.5522051160368	0.2821598630019368	0.39306782730469986	1
chr2	LABL	STAE	9.56201796903387	112.730484831628	0.10197987531197	95.9445214017259	9.56201796903387	95.9445214017259	86.38250343269202	0.4340589203178128	0.7669683928255662	0.9012960430403992
chr2	LABL	STAL	9.56201796903387	112.730484831628	17.1717608381977	112.730484831628	17.1717608381977	112.730484831628	95.5587239934303	0.4808537955063306	0.9262396437537554	1
chr6	LABL	STAL	13.1688363142265	22.1614404476487	13.1688363142265	58.7370040425675	13.1688363142265	22.1614404476487	8.992604133422201	0.16481812530449774	0.1973439921269706	1
chr2	LABL	STATL	9.56201796903387	112.730484831628	31.7515297290852	42.4326536454264	31.7515297290852	42.4326536454264	10.6811239163412	0.09381785075609989	0.10353089699943833	1
chr2	LABL	STAW	9.56201796903387	112.730484831628	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.16336497652238344	0.19526432905393917	1
chr2	LABL	STIW	9.56201796903387	112.730484831628	86.3288446045896	112.730484831628	86.3288446045896	112.730484831628	26.4016402270384	0.20376335884923344	0.25590804079895524	1
chr6	LABL	STYL	13.1688363142265	22.1614404476487	17.2652035061135	85.3612406842891	17.2652035061135	22.1614404476487	4.8962369415352	0.06351437589546116	0.06782205114594599	0.5444737551981954
chr2	LABL	VFN	9.56201796903387	112.730484831628	13.0984114735212	29.8651962069567	13.0984114735212	29.8651962069567	16.7667847334355	0.13979863726729824	0.16251850243899132	1
chr2	LABW	STAE	55.9416856271949	96.4938907432317	0.10197987531197	95.9445214017259	55.9416856271949	95.9445214017259	40.00283577453099	0.29328721786767653	0.41500199979793495	0.9864527874641137
chr4.2.9	LABW	STAE	12.9851272657353	25.4017788689852	12.9851272657353	26.8609918957446	12.9851272657353	25.4017788689852	12.4166516032499	0.4722504112232221	0.8948380468051292	1
chr2	LABW	STAL	55.9416856271949	96.4938907432317	17.1717608381977	112.730484831628	55.9416856271949	96.4938907432317	40.5522051160368	0.29793496658466506	0.4243694706390677	1
chr6	LABW	STAL	49.7745432855388	89.3582831413172	13.1688363142265	58.7370040425675	49.7745432855388	58.7370040425675	8.962460757028701	0.10525261278703492	0.1176338867162101	0.22641773591083178
chr2	LABW	STAW	55.9416856271949	96.4938907432317	78.2333850415289	98.3785065029769	78.2333850415289	96.4938907432317	18.260505701702797	0.30084530458506864	0.43029862569473876	0.9064480319291289
chr2	LABW	STIW	55.9416856271949	96.4938907432317	86.3288446045896	112.730484831628	86.3288446045896	96.4938907432317	10.165046138642097	0.15182169278785765	0.17899737767035903	0.38501570551029207
chr6	LABW	STYL	49.7745432855388	89.3582831413172	17.2652035061135	85.3612406842891	49.7745432855388	85.3612406842891	35.5866973987503	0.3304863585251385	0.49362154562992194	0.8990231223327774
chr6	LABW	TUA	49.7745432855388	89.3582831413172	32.7742777835842	87.6904224213103	49.7745432855388	87.6904224213103	37.915879135771505	0.4012267246567658	0.6700812163448193	0.9578650040121607
chr6	RALA	RAST	6.70920358332416	9.16173149323558	7.44831772108912	9.71650089817456	7.44831772108912	9.16173149323558	1.7134137721464597	0.3629567115145082	0.5697520373810111	0.75541243293593
chr6	RALA	VNG	6.70920358332416	9.16173149323558	6.70920358332416	9.16173149323558	6.70920358332416	9.16173149323558	2.45252790991142	0.5	1	1
chr6	RAST	VNG	7.44831772108912	9.71650089817456	6.70920358332416	9.16173149323558	7.44831772108912	9.16173149323558	1.7134137721464597	0.3629567115145082	0.5697520373810111	0.75541243293593
chr2	STAE	STAL	0.10197987531197	95.9445214017259	17.1717608381977	112.730484831628	17.1717608381977	95.9445214017259	78.7727605635282	0.4115582012981055	0.6994034111886765	0.824338765437511
chr2	STAE	STATL	0.10197987531197	95.9445214017259	31.7515297290852	42.4326536454264	31.7515297290852	42.4326536454264	10.6811239163412	0.10026996228440094	0.11144449788403736	1
chr2	STAE	STAW	0.10197987531197	95.9445214017259	78.2333850415289	98.3785065029769	78.2333850415289	95.9445214017259	17.71113636019699	0.1526984500243828	0.18021736184570536	0.8791774422453117
chr2	STAE	STIW	0.10197987531197	95.9445214017259	86.3288446045896	112.730484831628	86.3288446045896	95.9445214017259	9.615676797136288	0.07865958656854219	0.08537516147325061	0.364207553562854
chr7.5	STAE	TUA	19.0670094733486	37.6723218856705	15.283606177099	24.5900770592325	19.0670094733486	24.5900770592325	5.523067585883897	0.19787584073788078	0.2466897904183667	0.5934653055743231
chr2	STAE	VFN	0.10197987531197	95.9445214017259	13.0984114735212	29.8651962069567	13.0984114735212	29.8651962069567	16.7667847334355	0.14889339356089953	0.17494094445330025	1
chr2	STAL	STATL	17.1717608381977	112.730484831628	31.7515297290852	42.4326536454264	31.7515297290852	42.4326536454264	10.6811239163412	0.10053783139272354	0.11177549751580537	1
chr2	STAL	STAW	17.1717608381977	112.730484831628	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.17410935118231752	0.2108140483628997	1
chr2	STAL	STIW	17.1717608381977	112.730484831628	86.3288446045896	112.730484831628	86.3288446045896	112.730484831628	26.4016402270384	0.21647721696953895	0.2762870737877739	1
chr6	STAL	STYL	13.1688363142265	58.7370040425675	17.2652035061135	85.3612406842891	17.2652035061135	58.7370040425675	41.471800536454	0.364862452260697	0.5744621044045999	0.9101046323322043
chr6	STAL	TUA	13.1688363142265	58.7370040425675	32.7742777835842	87.6904224213103	32.7742777835842	58.7370040425675	25.962726258983295	0.2583759160773313	0.3483920245830001	0.5697557648962885
chr2	STAL	VFN	17.1717608381977	112.730484831628	13.0984114735212	29.8651962069567	17.1717608381977	29.8651962069567	12.693435368759001	0.1130058124163475	0.12740310364851168	0.7570584086671295
chr1	STAW	STIW	36.3067956038196	59.6979779156267	39.421506590683	118.923254448536	39.421506590683	59.6979779156267	20.2764713249437	0.1970637952628022	0.24542895699578207	0.8668425158957785
chr2	STAW	STIW	78.2333850415289	98.3785065029769	86.3288446045896	112.730484831628	86.3288446045896	98.3785065029769	12.0496618983873	0.25887218490148695	0.3492949254199518	0.5981429261395572
chr1	STAW	VFN	36.3067956038196	59.6979779156267	52.8013456098666	62.3675882887131	52.8013456098666	59.6979779156267	6.8966323057601	0.2092588334105567	0.2646363212795837	0.7209342829040271
chr1	STIW	VFN	39.421506590683	118.923254448536	52.8013456098666	62.3675882887131	52.8013456098666	62.3675882887131	9.5662426788465	0.10740382286838317	0.12032745111403949	1
chr6	STYL	TUA	17.2652035061135	85.3612406842891	32.7742777835842	87.6904224213103	32.7742777835842	85.3612406842891	52.5869629007049	0.4274939451070448	0.746706417256977	0.9575865758168844
